_row_key,reservation_id,user_id,origin,destination,flight_type,cabin,flights,payment_history,created_at,total_baggages,nonfree_baggages,insurance,passengers,passengers.Chinese,passengers.Indonesian,passengers.Thai,passengers.Vietnamese
V25KYO,V25KYO,chen_hernandez_2608,EWR,LGA,one_way,economy,"[{""origin"": ""EWR"", ""destination"": ""CLT"", ""flight_number"": ""HAT270"", ""date"": ""2024-05-21"", ""price"": 156}, {""origin"": ""CLT"", ""destination"": ""LGA"", ""flight_number"": ""HAT087"", ""date"": ""2024-05-21"", ""price"": 121}]","[{""payment_id"": ""credit_card_6123046"", ""amount"": 554}]",2024-05-12T16:57:04,2,0,no,"[{""first_name"": ""Chen"", ""last_name"": ""Hernandez"", ""dob"": ""1965-07-19""}, {""first_name"": ""Emma"", ""last_name"": ""Rossi"", ""dob"": ""1971-11-11""}]","[{""first_name"": ""陈"", ""last_name"": ""埃尔南德斯"", ""dob"": ""1965-07-19""}, {""first_name"": ""艾玛"", ""last_name"": ""罗西"", ""dob"": ""1971-11-11""}]","[{""first_name"": "" Chen"", ""last_name"": "" Hernandez"", ""dob"": ""1965-07-19""}, {""first_name"": "" Emma"", ""last_name"": "" Rossi"", ""dob"": ""1971-11-11""}]","[{""first_name"": "" เฉิน"", ""last_name"": "" เฮอร์นันเดซ"", ""dob"": ""1965-07-19""}, {""first_name"": "" เอ็มม่า"", ""last_name"": "" รอสซี่"", ""dob"": ""1971-11-11""}]","[{""first_name"": "" Trần"", ""last_name"": "" Hernandez"", ""dob"": ""1965-07-19""}, {""first_name"": "" Emma"", ""last_name"": "" Rossi"", ""dob"": ""1971-11-11""}]"
Z30P1H,Z30P1H,mei_wilson_7043,SEA,DTW,one_way,basic_economy,"[{""origin"": ""SEA"", ""destination"": ""JFK"", ""flight_number"": ""HAT021"", ""date"": ""2024-05-20"", ""price"": 98}, {""origin"": ""JFK"", ""destination"": ""DTW"", ""flight_number"": ""HAT212"", ""date"": ""2024-05-21"", ""price"": 75}]","[{""payment_id"": ""gift_card_5107860"", ""amount"": 609}]",2024-05-03T14:13:41,0,0,yes,"[{""first_name"": ""Harper"", ""last_name"": ""Anderson"", ""dob"": ""1951-06-28""}, {""first_name"": ""Emma"", ""last_name"": ""Wilson"", ""dob"": ""1962-10-23""}, {""first_name"": ""Juan"", ""last_name"": ""Patel"", ""dob"": ""1964-03-14""}]","[{""first_name"": ""哈珀"", ""last_name"": ""安德森"", ""dob"": ""1951-06-28""}, {""first_name"": ""艾玛"", ""last_name"": ""威尔逊"", ""dob"": ""1962-10-23""}, {""first_name"": ""胡安"", ""last_name"": ""帕特尔"", ""dob"": ""1964-03-14""}]","[{""first_name"": "" Pemain harpa"", ""last_name"": "" Anderson"", ""dob"": ""1951-06-28""}, {""first_name"": "" Emma"", ""last_name"": "" Wilson"", ""dob"": ""1962-10-23""}, {""first_name"": "" Juan"", ""last_name"": "" Patel"", ""dob"": ""1964-03-14""}]","[{""first_name"": "" ฮาร์เปอร์"", ""last_name"": "" แอนเดอร์สัน"", ""dob"": ""1951-06-28""}, {""first_name"": "" เอ็มม่า"", ""last_name"": "" วิลสัน"", ""dob"": ""1962-10-23""}, {""first_name"": "" ฮวน"", ""last_name"": "" ปาเทล"", ""dob"": ""1964-03-14""}]","[{""first_name"": "" Harper"", ""last_name"": "" Anderson"", ""dob"": ""1951-06-28""}, {""first_name"": "" Emma"", ""last_name"": "" Wilson"", ""dob"": ""1962-10-23""}, {""first_name"": "" Juan"", ""last_name"": "" Patel"", ""dob"": ""1964-03-14""}]"
F8ITT8,F8ITT8,evelyn_anderson_4579,ORD,SFO,round_trip,business,"[{""origin"": ""ORD"", ""destination"": ""IAH"", ""flight_number"": ""HAT165"", ""date"": ""2024-05-25"", ""price"": 773}, {""origin"": ""IAH"", ""destination"": ""SFO"", ""flight_number"": ""HAT180"", ""date"": ""2024-05-25"", ""price"": 1471}, {""origin"": ""SFO"", ""destination"": ""IAH"", ""flight_number"": ""HAT082"", ""date"": ""2024-05-27"", ""price"": 1624}, {""origin"": ""IAH"", ""destination"": ""ORD"", ""flight_number"": ""HAT116"", ""date"": ""2024-05-28"", ""price"": 1706}]","[{""payment_id"": ""credit_card_3972353"", ""amount"": 5574}]",2024-05-08T08:00:07,0,0,no,"[{""first_name"": ""Evelyn"", ""last_name"": ""Anderson"", ""dob"": ""1971-10-14""}]","[{""first_name"": ""伊芙琳"", ""last_name"": ""安德森"", ""dob"": ""1971-10-14""}]","[{""first_name"": "" Evelyn"", ""last_name"": "" Anderson"", ""dob"": ""1971-10-14""}]","[{""first_name"": "" เอเวอลิน"", ""last_name"": "" แอนเดอร์สัน"", ""dob"": ""1971-10-14""}]","[{""first_name"": "" Evelyn"", ""last_name"": "" Anderson"", ""dob"": ""1971-10-14""}]"
BBVDO9,BBVDO9,yusuf_martin_3470,JFK,LAX,one_way,business,"[{""origin"": ""JFK"", ""destination"": ""MIA"", ""flight_number"": ""HAT060"", ""date"": ""2024-05-22"", ""price"": 1086}, {""origin"": ""MIA"", ""destination"": ""LAX"", ""flight_number"": ""HAT250"", ""date"": ""2024-05-22"", ""price"": 1927}]","[{""payment_id"": ""credit_card_9067289"", ""amount"": 6026}]",2024-05-06T23:44:18,1,0,no,"[{""first_name"": ""Yusuf"", ""last_name"": ""Martin"", ""dob"": ""1964-02-24""}, {""first_name"": ""Yusuf"", ""last_name"": ""Muller"", ""dob"": ""1956-05-06""}]","[{""first_name"": ""优素福"", ""last_name"": ""马丁"", ""dob"": ""1964-02-24""}, {""first_name"": ""优素福"", ""last_name"": ""穆勒"", ""dob"": ""1956-05-06""}]","[{""first_name"": "" Yusuf"", ""last_name"": "" Martin"", ""dob"": ""1964-02-24""}, {""first_name"": "" Yusuf"", ""last_name"": "" Muller"", ""dob"": ""1956-05-06""}]","[{""first_name"": "" ยูซุฟ"", ""last_name"": "" มาร์ติน"", ""dob"": ""1964-02-24""}, {""first_name"": "" ยูซุฟ"", ""last_name"": "" มุลเลอร์"", ""dob"": ""1956-05-06""}]","[{""first_name"": "" Yusuf"", ""last_name"": "" Martin"", ""dob"": ""1964-02-24""}, {""first_name"": "" Yusuf"", ""last_name"": "" Muller"", ""dob"": ""1956-05-06""}]"
4NQCM5,4NQCM5,raj_garcia_4690,BOS,DEN,round_trip,economy,"[{""origin"": ""BOS"", ""destination"": ""MIA"", ""flight_number"": ""HAT247"", ""date"": ""2024-05-20"", ""price"": 152}, {""origin"": ""MIA"", ""destination"": ""DEN"", ""flight_number"": ""HAT148"", ""date"": ""2024-05-20"", ""price"": 179}, {""origin"": ""DEN"", ""destination"": ""MIA"", ""flight_number"": ""HAT130"", ""date"": ""2024-05-26"", ""price"": 178}, {""origin"": ""MIA"", ""destination"": ""BOS"", ""flight_number"": ""HAT184"", ""date"": ""2024-05-26"", ""price"": 135}]","[{""payment_id"": ""gift_card_2698099"", ""amount"": 644}]",2024-05-09T15:17:51,0,0,no,"[{""first_name"": ""Lei"", ""last_name"": ""Wilson"", ""dob"": ""1989-01-10""}]","[{""first_name"": ""雷"", ""last_name"": ""威尔逊"", ""dob"": ""1989-01-10""}]","[{""first_name"": "" Lei"", ""last_name"": "" Wilson"", ""dob"": ""1989-01-10""}]","[{""first_name"": "" เล"", ""last_name"": "" วิลสัน"", ""dob"": ""1989-01-10""}]","[{""first_name"": "" Lei"", ""last_name"": "" Wilson"", ""dob"": ""1989-01-10""}]"
T1QOBS,T1QOBS,harper_lopez_1489,JFK,MIA,one_way,basic_economy,"[{""origin"": ""JFK"", ""destination"": ""MIA"", ""flight_number"": ""HAT060"", ""date"": ""2024-05-26"", ""price"": 70}]","[{""payment_id"": ""credit_card_9875103"", ""amount"": 280}]",2024-05-09T19:59:01,0,0,no,"[{""first_name"": ""Harper"", ""last_name"": ""Lopez"", ""dob"": ""1978-10-24""}, {""first_name"": ""Ivan"", ""last_name"": ""Sanchez"", ""dob"": ""1997-04-20""}, {""first_name"": ""Sophia"", ""last_name"": ""Taylor"", ""dob"": ""1987-06-15""}, {""first_name"": ""Harper"", ""last_name"": ""Anderson"", ""dob"": ""2000-08-26""}]","[{""first_name"": ""哈珀"", ""last_name"": ""洛佩兹"", ""dob"": ""1978-10-24""}, {""first_name"": ""伊万"", ""last_name"": ""桑切斯"", ""dob"": ""1997-04-20""}, {""first_name"": ""索菲亚"", ""last_name"": ""泰勒"", ""dob"": ""1987-06-15""}, {""first_name"": ""哈珀"", ""last_name"": ""安德森"", ""dob"": ""2000-08-26""}]","[{""first_name"": "" Pemain harpa"", ""last_name"": "" Lopez"", ""dob"": ""1978-10-24""}, {""first_name"": "" Ivan"", ""last_name"": "" Sanchez"", ""dob"": ""1997-04-20""}, {""first_name"": "" Sophia"", ""last_name"": "" Taylor"", ""dob"": ""1987-06-15""}, {""first_name"": "" Pemain harpa"", ""last_name"": "" Anderson"", ""dob"": ""2000-08-26""}]","[{""first_name"": "" ฮาร์เปอร์"", ""last_name"": "" โลเปซ"", ""dob"": ""1978-10-24""}, {""first_name"": "" อีวาน"", ""last_name"": "" ซานเชซ"", ""dob"": ""1997-04-20""}, {""first_name"": "" โซเฟีย"", ""last_name"": "" เทย์เลอร์"", ""dob"": ""1987-06-15""}, {""first_name"": "" ฮาร์เปอร์"", ""last_name"": "" แอนเดอร์สัน"", ""dob"": ""2000-08-26""}]","[{""first_name"": "" Harper"", ""last_name"": "" Lopez"", ""dob"": ""1978-10-24""}, {""first_name"": "" Ivan"", ""last_name"": "" Sanchez"", ""dob"": ""1997-04-20""}, {""first_name"": "" Sophia"", ""last_name"": "" Taylor"", ""dob"": ""1987-06-15""}, {""first_name"": "" Harper"", ""last_name"": "" Anderson"", ""dob"": ""2000-08-26""}]"
AQSRNQ,AQSRNQ,noah_sanchez_4225,LAS,LGA,round_trip,basic_economy,"[{""origin"": ""LAS"", ""destination"": ""PHX"", ""flight_number"": ""HAT284"", ""date"": ""2024-05-26"", ""price"": 74}, {""origin"": ""PHX"", ""destination"": ""LGA"", ""flight_number"": ""HAT256"", ""date"": ""2024-05-26"", ""price"": 56}, {""origin"": ""LGA"", ""destination"": ""PHX"", ""flight_number"": ""HAT245"", ""date"": ""2024-05-30"", ""price"": 98}, {""origin"": ""PHX"", ""destination"": ""LAS"", ""flight_number"": ""HAT027"", ""date"": ""2024-05-30"", ""price"": 78}]","[{""payment_id"": ""gift_card_9329193"", ""amount"": 612}]",2024-05-06T17:19:53,0,0,no,"[{""first_name"": ""Daiki"", ""last_name"": ""Moore"", ""dob"": ""1970-03-14""}, {""first_name"": ""Mia"", ""last_name"": ""Wilson"", ""dob"": ""1951-06-27""}]","[{""first_name"": ""大树"", ""last_name"": ""摩尔"", ""dob"": ""1970-03-14""}, {""first_name"": ""米娅"", ""last_name"": ""威尔逊"", ""dob"": ""1951-06-27""}]","[{""first_name"": "" Daiki"", ""last_name"": "" Moore"", ""dob"": ""1970-03-14""}, {""first_name"": "" Mia"", ""last_name"": "" Wilson"", ""dob"": ""1951-06-27""}]","[{""first_name"": "" ไดกิ"", ""last_name"": "" มัวร์"", ""dob"": ""1970-03-14""}, {""first_name"": "" มีอา"", ""last_name"": "" วิลสัน"", ""dob"": ""1951-06-27""}]","[{""first_name"": "" Daiki"", ""last_name"": "" Moore"", ""dob"": ""1970-03-14""}, {""first_name"": "" Mia"", ""last_name"": "" Wilson"", ""dob"": ""1951-06-27""}]"
VRWM8U,VRWM8U,sofia_ahmed_2732,MCO,LGA,round_trip,business,"[{""origin"": ""MCO"", ""destination"": ""PHX"", ""flight_number"": ""HAT214"", ""date"": ""2024-05-25"", ""price"": 1170}, {""origin"": ""PHX"", ""destination"": ""LGA"", ""flight_number"": ""HAT081"", ""date"": ""2024-05-26"", ""price"": 1152}, {""origin"": ""LGA"", ""destination"": ""PHX"", ""flight_number"": ""HAT219"", ""date"": ""2024-05-30"", ""price"": 1672}, {""origin"": ""PHX"", ""destination"": ""MCO"", ""flight_number"": ""HAT181"", ""date"": ""2024-05-30"", ""price"": 489}]","[{""payment_id"": ""gift_card_5374894"", ""amount"": 8966}]",2024-05-12T07:14:33,0,0,no,"[{""first_name"": ""Lei"", ""last_name"": ""Patel"", ""dob"": ""1950-08-11""}, {""first_name"": ""Mia"", ""last_name"": ""Smith"", ""dob"": ""1967-10-22""}]","[{""first_name"": ""雷"", ""last_name"": ""帕特尔"", ""dob"": ""1950-08-11""}, {""first_name"": ""米娅"", ""last_name"": ""史密斯"", ""dob"": ""1967-10-22""}]","[{""first_name"": "" Lei"", ""last_name"": "" Patel"", ""dob"": ""1950-08-11""}, {""first_name"": ""Mia"", ""last_name"": "" Smith"", ""dob"": ""1967-10-22""}]","[{""first_name"": "" เล"", ""last_name"": "" ปาเทล"", ""dob"": ""1950-08-11""}, {""first_name"": ""มีอา"", ""last_name"": "" สมิธ"", ""dob"": ""1967-10-22""}]","[{""first_name"": "" Lei"", ""last_name"": "" Patel"", ""dob"": ""1950-08-11""}, {""first_name"": ""Mia"", ""last_name"": "" Smith"", ""dob"": ""1967-10-22""}]"
GXWCPN,GXWCPN,ethan_martin_2396,LGA,BOS,round_trip,economy,"[{""origin"": ""LGA"", ""destination"": ""CLT"", ""flight_number"": ""HAT065"", ""date"": ""2024-05-27"", ""price"": 185}, {""origin"": ""CLT"", ""destination"": ""BOS"", ""flight_number"": ""HAT064"", ""date"": ""2024-05-27"", ""price"": 151}, {""origin"": ""BOS"", ""destination"": ""CLT"", ""flight_number"": ""HAT260"", ""date"": ""2024-05-28"", ""price"": 131}, {""origin"": ""CLT"", ""destination"": ""LGA"", ""flight_number"": ""HAT087"", ""date"": ""2024-05-28"", ""price"": 101}]","[{""payment_id"": ""credit_card_5447957"", ""amount"": 598}]",2024-05-10T03:53:46,1,0,yes,"[{""first_name"": ""Ethan"", ""last_name"": ""Martin"", ""dob"": ""1963-05-18""}]","[{""first_name"": ""伊桑"", ""last_name"": ""马丁"", ""dob"": ""1963-05-18""}]","[{""first_name"": "" Ethan"", ""last_name"": "" Martin"", ""dob"": ""1963-05-18""}]","[{""first_name"": "" อีธาน"", ""last_name"": "" มาร์ติน"", ""dob"": ""1963-05-18""}]","[{""first_name"": "" Ethan"", ""last_name"": "" Martin"", ""dob"": ""1963-05-18""}]"
0Y69KK,0Y69KK,raj_muller_5942,ORD,EWR,round_trip,business,"[{""origin"": ""ORD"", ""destination"": ""IAH"", ""flight_number"": ""HAT165"", ""date"": ""2024-05-21"", ""price"": 1579}, {""origin"": ""IAH"", ""destination"": ""EWR"", ""flight_number"": ""HAT207"", ""date"": ""2024-05-21"", ""price"": 1214}, {""origin"": ""EWR"", ""destination"": ""IAH"", ""flight_number"": ""HAT179"", ""date"": ""2024-05-23"", ""price"": 1305}, {""origin"": ""IAH"", ""destination"": ""ORD"", ""flight_number"": ""HAT116"", ""date"": ""2024-05-23"", ""price"": 527}]","[{""payment_id"": ""gift_card_1681181"", ""amount"": 4625}]",2024-05-12T07:31:25,1,0,no,"[{""first_name"": ""Raj"", ""last_name"": ""Muller"", ""dob"": ""1974-01-07""}]","[{""first_name"": ""拉杰"", ""last_name"": ""穆勒"", ""dob"": ""1974-01-07""}]","[{""first_name"": "" Raj"", ""last_name"": "" Muller"", ""dob"": ""1974-01-07""}]","[{""first_name"": "" ราช"", ""last_name"": "" มุลเลอร์"", ""dob"": ""1974-01-07""}]","[{""first_name"": "" Raj"", ""last_name"": "" Muller"", ""dob"": ""1974-01-07""}]"
TV8G38,TV8G38,harper_thomas_8641,BOS,DEN,round_trip,business,"[{""origin"": ""BOS"", ""destination"": ""MIA"", ""flight_number"": ""HAT247"", ""date"": ""2024-05-20"", ""price"": 627}, {""origin"": ""MIA"", ""destination"": ""DEN"", ""flight_number"": ""HAT148"", ""date"": ""2024-05-20"", ""price"": 1351}, {""origin"": ""DEN"", ""destination"": ""CLT"", ""flight_number"": ""HAT160"", ""date"": ""2024-05-27"", ""price"": 1661}, {""origin"": ""CLT"", ""destination"": ""BOS"", ""flight_number"": ""HAT064"", ""date"": ""2024-05-27"", ""price"": 1131}]","[{""payment_id"": ""credit_card_5794036"", ""amount"": 4770}]",2024-05-11T03:42:51,0,0,no,"[{""first_name"": ""Harper"", ""last_name"": ""Thomas"", ""dob"": ""1991-03-20""}]","[{""first_name"": ""哈珀"", ""last_name"": ""托马斯"", ""dob"": ""1991-03-20""}]","[{""first_name"": "" Pemain harpa"", ""last_name"": "" Thomas"", ""dob"": ""1991-03-20""}]","[{""first_name"": "" ฮาร์เปอร์"", ""last_name"": "" โทมัส"", ""dob"": ""1991-03-20""}]","[{""first_name"": "" Harper"", ""last_name"": "" Thomas"", ""dob"": ""1991-03-20""}]"
Z7GOZK,Z7GOZK,olivia_gonzalez_2305,EWR,IAH,round_trip,basic_economy,"[{""origin"": ""EWR"", ""destination"": ""IAH"", ""flight_number"": ""HAT188"", ""date"": ""2024-05-28"", ""price"": 52}, {""origin"": ""IAH"", ""destination"": ""EWR"", ""flight_number"": ""HAT207"", ""date"": ""2024-05-28"", ""price"": 87}]","[{""payment_id"": ""gift_card_2200803"", ""amount"": 169}]",2024-05-13T19:41:32,0,0,yes,"[{""first_name"": ""Olivia"", ""last_name"": ""Gonzalez"", ""dob"": ""1988-06-13""}]","[{""first_name"": ""奥利维亚"", ""last_name"": ""冈萨雷斯"", ""dob"": ""1988-06-13""}]","[{""first_name"": "" Olivia"", ""last_name"": "" Gonzalez"", ""dob"": ""1988-06-13""}]","[{""first_name"": "" โอลิเวีย"", ""last_name"": "" กอนซาเลซ"", ""dob"": ""1988-06-13""}]","[{""first_name"": "" Olivia"", ""last_name"": "" Gonzalez"", ""dob"": ""1988-06-13""}]"
5GAZGX,5GAZGX,james_santos_9046,IAH,SEA,one_way,business,"[{""origin"": ""IAH"", ""destination"": ""LAS"", ""flight_number"": ""HAT112"", ""date"": ""2024-05-27"", ""price"": 1567}, {""origin"": ""LAS"", ""destination"": ""SEA"", ""flight_number"": ""HAT047"", ""date"": ""2024-05-28"", ""price"": 968}]","[{""payment_id"": ""credit_card_3365978"", ""amount"": 5130}]",2024-05-01T00:13:19,1,0,yes,"[{""first_name"": ""James"", ""last_name"": ""Santos"", ""dob"": ""1956-12-09""}, {""first_name"": ""Ethan"", ""last_name"": ""Johansson"", ""dob"": ""1989-01-12""}]","[{""first_name"": ""詹姆斯"", ""last_name"": ""桑托斯"", ""dob"": ""1956-12-09""}, {""first_name"": ""伊桑"", ""last_name"": ""约翰逊"", ""dob"": ""1989-01-12""}]","[{""first_name"": "" James"", ""last_name"": "" Santos"", ""dob"": ""1956-12-09""}, {""first_name"": "" Ethan"", ""last_name"": "" Johansson"", ""dob"": ""1989-01-12""}]","[{""first_name"": "" เจมส์"", ""last_name"": "" ซานโตส"", ""dob"": ""1956-12-09""}, {""first_name"": "" อีธาน"", ""last_name"": "" โยฮันส์สัน"", ""dob"": ""1989-01-12""}]","[{""first_name"": "" James"", ""last_name"": "" Santos"", ""dob"": ""1956-12-09""}, {""first_name"": "" Ethan"", ""last_name"": "" Johansson"", ""dob"": ""1989-01-12""}]"
VYAAQN,VYAAQN,evelyn_khan_9070,PHL,CLT,one_way,business,"[{""origin"": ""PHL"", ""destination"": ""CLT"", ""flight_number"": ""HAT269"", ""date"": ""2024-05-23"", ""price"": 1701}]","[{""payment_id"": ""credit_card_3432394"", ""amount"": 1701}]",2024-05-14T23:31:35,1,0,no,"[{""first_name"": ""Evelyn"", ""last_name"": ""Khan"", ""dob"": ""1995-04-07""}]","[{""first_name"": ""伊芙琳"", ""last_name"": ""汗"", ""dob"": ""1995-04-07""}]","[{""first_name"": "" Evelyn"", ""last_name"": "" Khan"", ""dob"": ""1995-04-07""}]","[{""first_name"": "" เอเวอลิน"", ""last_name"": "" ข่าน"", ""dob"": ""1995-04-07""}]","[{""first_name"": "" Evelyn"", ""last_name"": "" Khan"", ""dob"": ""1995-04-07""}]"
FMQD8I,FMQD8I,yusuf_li_4428,PHL,PHL,one_way,basic_economy,"[{""origin"": ""PHL"", ""destination"": ""LGA"", ""flight_number"": ""HAT296"", ""date"": ""2024-05-17"", ""price"": 92}, {""origin"": ""LGA"", ""destination"": ""PHL"", ""flight_number"": ""HAT264"", ""date"": ""2024-05-17"", ""price"": 65}]","[{""payment_id"": ""credit_card_1363159"", ""amount"": 628}]",2024-05-04T18:46:21,0,0,no,"[{""first_name"": ""Chen"", ""last_name"": ""Lee"", ""dob"": ""1972-09-21""}, {""first_name"": ""Harper"", ""last_name"": ""Li"", ""dob"": ""1999-08-23""}, {""first_name"": ""Olivia"", ""last_name"": ""Davis"", ""dob"": ""1951-07-19""}, {""first_name"": ""Juan"", ""last_name"": ""Hernandez"", ""dob"": ""1997-04-01""}]","[{""first_name"": ""陈"", ""last_name"": ""李"", ""dob"": ""1972-09-21""}, {""first_name"": ""哈珀"", ""last_name"": ""李"", ""dob"": ""1999-08-23""}, {""first_name"": ""奥利维亚"", ""last_name"": ""戴维斯"", ""dob"": ""1951-07-19""}, {""first_name"": ""胡安"", ""last_name"": ""埃尔南德斯"", ""dob"": ""1997-04-01""}]","[{""first_name"": "" Chen"", ""last_name"": "" Lee"", ""dob"": ""1972-09-21""}, {""first_name"": "" Pemain harpa"", ""last_name"": "" Li"", ""dob"": ""1999-08-23""}, {""first_name"": "" Olivia"", ""last_name"": "" Davis"", ""dob"": ""1951-07-19""}, {""first_name"": "" Juan"", ""last_name"": "" Hernandez"", ""dob"": ""1997-04-01""}]","[{""first_name"": "" เฉิน"", ""last_name"": "" ลี"", ""dob"": ""1972-09-21""}, {""first_name"": "" ฮาร์เปอร์"", ""last_name"": "" หลี่"", ""dob"": ""1999-08-23""}, {""first_name"": "" โอลิเวีย"", ""last_name"": "" เดวิส"", ""dob"": ""1951-07-19""}, {""first_name"": "" ฮวน"", ""last_name"": "" เฮอร์นันเดซ"", ""dob"": ""1997-04-01""}]","[{""first_name"": "" Trần"", ""last_name"": "" Lee"", ""dob"": ""1972-09-21""}, {""first_name"": "" Harper"", ""last_name"": "" Li"", ""dob"": ""1999-08-23""}, {""first_name"": "" Olivia"", ""last_name"": "" Davis"", ""dob"": ""1951-07-19""}, {""first_name"": "" Juan"", ""last_name"": "" Hernandez"", ""dob"": ""1997-04-01""}]"
90WDMA,90WDMA,evelyn_silva_5208,PHX,LAX,one_way,economy,"[{""origin"": ""PHX"", ""destination"": ""SFO"", ""flight_number"": ""HAT283"", ""date"": ""2024-05-21"", ""price"": 137}, {""origin"": ""SFO"", ""destination"": ""LAX"", ""flight_number"": ""HAT257"", ""date"": ""2024-05-21"", ""price"": 166}]","[{""payment_id"": ""credit_card_1638882"", ""amount"": 666}]",2024-05-14T03:37:28,2,0,yes,"[{""first_name"": ""Fatima"", ""last_name"": ""Anderson"", ""dob"": ""1956-04-23""}, {""first_name"": ""Fatima"", ""last_name"": ""Davis"", ""dob"": ""1958-02-07""}]","[{""first_name"": ""法蒂玛"", ""last_name"": ""安德森"", ""dob"": ""1956-04-23""}, {""first_name"": ""法蒂玛"", ""last_name"": ""戴维斯"", ""dob"": ""1958-02-07""}]","[{""first_name"": "" Fatima"", ""last_name"": "" Anderson"", ""dob"": ""1956-04-23""}, {""first_name"": "" Fatima"", ""last_name"": "" Davis"", ""dob"": ""1958-02-07""}]","[{""first_name"": "" ฟาติมา"", ""last_name"": "" แอนเดอร์สัน"", ""dob"": ""1956-04-23""}, {""first_name"": "" ฟาติมา"", ""last_name"": "" เดวิส"", ""dob"": ""1958-02-07""}]","[{""first_name"": "" Fatima"", ""last_name"": "" Anderson"", ""dob"": ""1956-04-23""}, {""first_name"": "" Fatima"", ""last_name"": "" Davis"", ""dob"": ""1958-02-07""}]"
34XLFT,34XLFT,mason_kim_9621,PHL,DEN,one_way,basic_economy,"[{""origin"": ""PHL"", ""destination"": ""DEN"", ""flight_number"": ""HAT076"", ""date"": ""2024-05-19"", ""price"": 69}]","[{""payment_id"": ""gift_card_9306076"", ""amount"": 69}]",2024-05-12T02:00:41,0,0,no,"[{""first_name"": ""Amelia"", ""last_name"": ""Li"", ""dob"": ""1961-04-03""}]","[{""first_name"": ""阿米莉亚"", ""last_name"": ""李"", ""dob"": ""1961-04-03""}]","[{""first_name"": "" Amelia"", ""last_name"": "" Li"", ""dob"": ""1961-04-03""}]","[{""first_name"": "" อมีเลีย"", ""last_name"": "" หลี่"", ""dob"": ""1961-04-03""}]","[{""first_name"": "" Amelia"", ""last_name"": "" Li"", ""dob"": ""1961-04-03""}]"
B8WY4K,B8WY4K,omar_patel_2218,MSP,PHX,round_trip,basic_economy,"[{""origin"": ""MSP"", ""destination"": ""MCO"", ""flight_number"": ""HAT171"", ""date"": ""2024-05-25"", ""price"": 63}, {""origin"": ""MCO"", ""destination"": ""PHX"", ""flight_number"": ""HAT153"", ""date"": ""2024-05-25"", ""price"": 92}, {""origin"": ""PHX"", ""destination"": ""DTW"", ""flight_number"": ""HAT073"", ""date"": ""2024-05-30"", ""price"": 95}, {""origin"": ""DTW"", ""destination"": ""MSP"", ""flight_number"": ""HAT125"", ""date"": ""2024-05-30"", ""price"": 79}]","[{""payment_id"": ""credit_card_5087987"", ""amount"": 658}]",2024-05-08T03:47:35,0,0,no,"[{""first_name"": ""Omar"", ""last_name"": ""Patel"", ""dob"": ""1987-09-27""}, {""first_name"": ""Isabella"", ""last_name"": ""Silva"", ""dob"": ""1997-12-03""}]","[{""first_name"": ""奥马尔"", ""last_name"": ""帕特尔"", ""dob"": ""1987-09-27""}, {""first_name"": ""伊莎贝拉"", ""last_name"": ""席尔瓦"", ""dob"": ""1997-12-03""}]","[{""first_name"": "" Omar"", ""last_name"": "" Patel"", ""dob"": ""1987-09-27""}, {""first_name"": "" Isabella"", ""last_name"": "" Silva"", ""dob"": ""1997-12-03""}]","[{""first_name"": "" โอมาร์"", ""last_name"": "" ปาเทล"", ""dob"": ""1987-09-27""}, {""first_name"": "" อิซาเบลลา"", ""last_name"": "" ซิลวา"", ""dob"": ""1997-12-03""}]","[{""first_name"": "" Omar"", ""last_name"": "" Patel"", ""dob"": ""1987-09-27""}, {""first_name"": "" Isabella"", ""last_name"": "" Silva"", ""dob"": ""1997-12-03""}]"
SF5VA1,SF5VA1,olivia_moore_2080,PHL,DEN,round_trip,economy,"[{""origin"": ""PHL"", ""destination"": ""DEN"", ""flight_number"": ""HAT076"", ""date"": ""2024-05-23"", ""price"": 196}, {""origin"": ""DEN"", ""destination"": ""PHL"", ""flight_number"": ""HAT080"", ""date"": ""2024-05-30"", ""price"": 156}]","[{""payment_id"": ""gift_card_7002574"", ""amount"": 352}]",2024-05-04T00:51:40,0,0,no,"[{""first_name"": ""Emma"", ""last_name"": ""Nguyen"", ""dob"": ""1963-10-20""}]","[{""first_name"": ""艾玛"", ""last_name"": ""阮"", ""dob"": ""1963-10-20""}]","[{""first_name"": "" Emma"", ""last_name"": "" Nguyen"", ""dob"": ""1963-10-20""}]","[{""first_name"": "" เอ็มม่า"", ""last_name"": "" เหงียน"", ""dob"": ""1963-10-20""}]","[{""first_name"": "" Emma"", ""last_name"": "" Nguyễn"", ""dob"": ""1963-10-20""}]"
